,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2464,Toluca Lake,34.15349309467193,-118.35795100000007,PCMAC Tech,34.15221,-118.35322,Other Repair Shop
2465,Toluca Lake,34.15349309467193,-118.35795100000007,The Erica Meyer Walking Path,34.14925358712633,-118.35931801711344,Trail
2466,Toluca Lake,34.15349309467193,-118.35795100000007,Top of Griffith Park Drive,34.14954808419047,-118.35562570663035,Park
2467,Toluca Lake,34.15349309467193,-118.35795100000007,Elizabeth Albert Boutique,34.15253457064313,-118.35266951722433,Boutique
2468,Topanga,34.092639152756504,-118.60842021657524,Inn of the Seventh Ray,34.09030912786077,-118.60479814787891,Restaurant
2469,Topanga,34.092639152756504,-118.60842021657524,Old Topanga Garage Door Repair,34.09014886634683,-118.60490083694458,Other Repair Shop
2470,Topanga,34.092639152756504,-118.60842021657524,Bouboulina Boutique,34.089932,-118.604084,Women's Store
2471,Universal City,34.13736149912297,-118.35278600000026,The Wizarding World of Harry Potter,34.138443,-118.354056,Theme Park Ride / Attraction
2472,Universal City,34.13736149912297,-118.35278600000026,Studio Tour,34.138773,-118.352688,Theme Park Ride / Attraction
2473,Universal City,34.13736149912297,-118.35278600000026,WaterWorld,34.137157,-118.354607,Theme Park
2474,Universal City,34.13736149912297,-118.35278600000026,Harry Potter and the Forbidden Journey,34.138238,-118.353642,Theme Park Ride / Attraction
2475,Universal City,34.13736149912297,-118.35278600000026,Universal CityWalk Hollywood,34.136179,-118.353521,Shopping Plaza
2476,Universal City,34.13736149912297,-118.35278600000026,King Kong 360 3D,34.138762,-118.352688,Theme Park Ride / Attraction
2477,Universal City,34.13736149912297,-118.35278600000026,Hogsmeade Village,34.138585723672904,-118.35425285413004,Theme Park Ride / Attraction
2478,Universal City,34.13736149912297,-118.35278600000026,Ollivanders,34.138482,-118.353982,Souvenir Shop
2479,Universal City,34.13736149912297,-118.35278600000026,VIP Dining Room - Universal VIP Experience,34.13716534780663,-118.35520299179363,Restaurant
2480,Universal City,34.13736149912297,-118.35278600000026,Voodoo Doughnut Universal CityWalk Hollywood,34.13641666404837,-118.35205966769394,Donut Shop
2481,Universal City,34.13736149912297,-118.35278600000026,Universal Studios Hollywood,34.136999,-118.355473,Theme Park
2482,Universal City,34.13736149912297,-118.35278600000026,Universal VIP Lounge,34.137144145760736,-118.35528276318483,Theme Park
2483,Universal City,34.13736149912297,-118.35278600000026,Three Broomsticks,34.138819,-118.354155,English Restaurant
2484,Universal City,34.13736149912297,-118.35278600000026,AMC Theater,34.136658,-118.352594,Movie Theater
2485,Universal City,34.13736149912297,-118.35278600000026,Jamba Juice,34.136116,-118.35395,Juice Bar
2486,Universal City,34.13736149912297,-118.35278600000026,LUSH,34.13630221241906,-118.35443514477308,Cosmetics Shop
2487,Universal City,34.13736149912297,-118.35278600000026,Bubba Gump Shrimp Co.,34.136474762489094,-118.35469713369963,Seafood Restaurant
2488,Universal City,34.13736149912297,-118.35278600000026,Things From Another World - Universal,34.136514428173015,-118.35230427014872,Toy / Game Store
2489,Universal City,34.13736149912297,-118.35278600000026,Animation Studio Store,34.13780477424561,-118.35491406940984,Souvenir Shop
2490,Universal City,34.13736149912297,-118.35278600000026,Universal Studios Hollywood Globe and Fountain,34.136557530424604,-118.35588455200195,Fountain
2491,Universal City,34.13736149912297,-118.35278600000026,Karl Strauss Brewing Company,34.136264283670066,-118.35406181931123,Brewery
2492,Universal City,34.13736149912297,-118.35278600000026,The Simpsons Ride,34.139633,-118.353643,Theme Park Ride / Attraction
2493,Universal City,34.13736149912297,-118.35278600000026,Universal Cinema,34.135196,-118.351328,Movie Theater
2494,Universal City,34.13736149912297,-118.35278600000026,Dodgers Clubhouse Shop,34.13638488651313,-118.35489879479668,Clothing Store
2495,Universal City,34.13736149912297,-118.35278600000026,Johnny Rockets,34.136144811461804,-118.35386878873982,Burger Joint
2496,Universal City,34.13736149912297,-118.35278600000026,Springfield USA,34.139297,-118.354498,Theme Park Ride / Attraction
2497,Universal City,34.13736149912297,-118.35278600000026,Hard Rock Cafe Hollywood at Universal CityWalk,34.1365382,-118.3517981,Theme Restaurant
2498,Universal City,34.13736149912297,-118.35278600000026,Honeydukes,34.13884,-118.354425,Candy Store
2499,Universal City,34.13736149912297,-118.35278600000026,Universal Studios Hollywood VIP Experience,34.13772083960868,-118.35589528083801,Theme Park
2500,Universal City,34.13736149912297,-118.35278600000026,Special Effects Show,34.139316,-118.35487,Theme Park
2501,Universal City,34.13736149912297,-118.35278600000026,Starbucks,34.138057318281085,-118.3551862763495,Coffee Shop
2502,Universal City,34.13736149912297,-118.35278600000026,Blaze Pizza,34.136497,-118.35277,Pizza Place
2503,Universal City,34.13736149912297,-118.35278600000026,Kung Fu Panda Adventure,34.138193721026674,-118.35457164969526,Theme Park Ride / Attraction
2504,Universal City,34.13736149912297,-118.35278600000026,Kwik-E-Mart,34.139322,-118.353881,Gift Shop
2505,Universal City,34.13736149912297,-118.35278600000026,Universal's Animal Actors,34.139063,-118.354959,Theme Park
2506,Universal City,34.13736149912297,-118.35278600000026,Despicable Me Minion Mayhem,34.138245,-118.35612,Theme Park
2507,Universal City,34.13736149912297,-118.35278600000026,"NBCUniversal, Building 5511 (Walter Lantz)",34.13663408750757,-118.35362192006725,Office
2508,Universal City,34.13736149912297,-118.35278600000026,Moe's Tavern,34.139142,-118.35444,American Restaurant
2509,Universal City,34.13736149912297,-118.35278600000026,Margaritaville,34.136657772348194,-118.3514466017161,Bar
2510,Universal City,34.13736149912297,-118.35278600000026,Lids,34.136403291717535,-118.35164853550133,Accessories Store
2511,Universal City,34.13736149912297,-118.35278600000026,Lard Lad Donuts,34.139129,-118.354531,Donut Shop
2512,Universal City,34.13736149912297,-118.35278600000026,Universal Studios Backlot,34.140503470646024,-118.35115981058114,Theme Park
2513,Universal City,34.13736149912297,-118.35278600000026,SEPHORA,34.1361816602428,-118.3544462944775,Cosmetics Shop
2514,Universal City,34.13736149912297,-118.35278600000026,Krustyland,34.13952528249442,-118.35390201496449,Theme Park Ride / Attraction
2515,Universal City,34.13736149912297,-118.35278600000026,5 Towers on Universal CityWalk,34.136592,-118.352309,Music Venue
2516,Universal City,34.13736149912297,-118.35278600000026,iFly Hollywood,34.136821568290955,-118.35167735476752,General Entertainment
2517,Universal City,34.13736149912297,-118.35278600000026,Howl at the Moon,34.135914315420344,-118.35386707424001,Piano Bar
2518,Universal City,34.13736149912297,-118.35278600000026,New York Backlot,34.140779305649865,-118.35118902833091,Theme Park
2519,Universal City,34.13736149912297,-118.35278600000026,Production Central,34.139065,-118.354962,Gift Shop
2520,Universal City,34.13736149912297,-118.35278600000026,Hot Topic,34.13632669393177,-118.35471589136793,Clothing Store
2521,Universal City,34.13736149912297,-118.35278600000026,Popcornopolis,34.13642623696937,-118.35522706062677,Gourmet Shop
2522,Universal City,34.13736149912297,-118.35278600000026,The Walking Dead Attraction,34.138112,-118.355445,Theme Park Ride / Attraction
2523,Universal City,34.13736149912297,-118.35278600000026,IT'SUGAR,34.136405166834706,-118.35305564651674,Candy Store
2524,Universal City,34.13736149912297,-118.35278600000026,Menchie's,34.13637681084775,-118.35196480242267,Frozen Yogurt Shop
2525,Universal City,34.13736149912297,-118.35278600000026,Buca di Beppo,34.136403019327055,-118.35114800000002,Italian Restaurant
2526,Universal City,34.13736149912297,-118.35278600000026,Universal Plaza,34.138469,-118.355133,Theme Park
2527,Universal City,34.13736149912297,-118.35278600000026,Duff Brewery Beer Garden,34.139499,-118.354485,Beer Garden
2528,Universal City,34.13736149912297,-118.35278600000026,Old Mexico Flash Flood,34.13889998604368,-118.34810213496972,Theme Park
2529,Universal City,34.13736149912297,-118.35278600000026,Super Silly Stuff,34.138738,-118.356292,Gift Shop
2530,Universal City,34.13736149912297,-118.35278600000026,Terror Tunnel,34.14101,-118.352275,Theme Park Ride / Attraction
2531,Universal City,34.13736149912297,-118.35278600000026,Jaws,34.13842236946772,-118.34756970405577,Theme Park
2532,Torrance,33.83363899912668,-118.35171088115038,Din Tai Fung,33.83343522762995,-118.35079185725505,Asian Restaurant
2533,Torrance,33.83363899912668,-118.35171088115038,Nordstrom,33.8349221,-118.3510822,Clothing Store
2534,Torrance,33.83363899912668,-118.35171088115038,Zara,33.83327254301435,-118.3494018831799,Clothing Store
2535,Torrance,33.83363899912668,-118.35171088115038,Victoria's Secret PINK,33.83333473164793,-118.34996313068234,Lingerie Store
2536,Torrance,33.83363899912668,-118.35171088115038,Godiva,33.83274133866148,-118.35072129964828,Dessert Shop
2537,Torrance,33.83363899912668,-118.35171088115038,Barnes & Noble,33.833405386952776,-118.35262249167559,Bookstore
2538,Torrance,33.83363899912668,-118.35171088115038,Lucille's Smokehouse Bar-B-Que,33.83277851003503,-118.35115016111396,BBQ Joint
2539,Torrance,33.83363899912668,-118.35171088115038,Nordstrom,33.833486,-118.35233999999998,Department Store
2540,Torrance,33.83363899912668,-118.35171088115038,Lemonade,33.83231131701233,-118.3509326243286,Restaurant
2541,Torrance,33.83363899912668,-118.35171088115038,SEPHORA,33.83326184214267,-118.35016686782069,Cosmetics Shop
2542,Torrance,33.83363899912668,-118.35171088115038,The Coffee Bean & Tea Leaf,33.83519143170346,-118.35286125847925,Coffee Shop
2543,Torrance,33.83363899912668,-118.35171088115038,brio coastal kitchen and bar,33.83352306638826,-118.35130625379244,Bistro
2544,Torrance,33.83363899912668,-118.35171088115038,Zumiez,33.83292670203711,-118.35071201193954,Clothing Store
2545,Torrance,33.83363899912668,-118.35171088115038,Tender Greens,33.835913439130124,-118.35376719229961,Salad Place
2546,Torrance,33.83363899912668,-118.35171088115038,Wetzel’s Pretzels,33.83327132326398,-118.34804584937804,Snack Place
2547,Torrance,33.83363899912668,-118.35171088115038,Typo,33.83259840696023,-118.34961625562528,Accessories Store
2548,Torrance,33.83363899912668,-118.35171088115038,Popbar,33.832624838868824,-118.35091510389705,Ice Cream Shop
2549,Torrance,33.83363899912668,-118.35171088115038,Del Amo Fashion Center,33.83116875045022,-118.34928102009889,Shopping Mall
2550,Torrance,33.83363899912668,-118.35171088115038,DoubleTree by Hilton,33.834578,-118.3541016,Hotel
2551,Torrance,33.83363899912668,-118.35171088115038,Buybuy Baby,33.8371595546992,-118.352152265688,Kids Store
2552,Torrance,33.83363899912668,-118.35171088115038,Disney Store,33.832517,-118.349264,Toy / Game Store
2553,Torrance,33.83363899912668,-118.35171088115038,85°C Bakery Cafe,33.833162,-118.350685,Bakery
2554,Torrance,33.83363899912668,-118.35171088115038,UNIQLO,33.833365039914376,-118.34929847649441,Clothing Store
2555,Torrance,33.83363899912668,-118.35171088115038,AMC Del Amo 18,33.83381320427359,-118.34772560678904,Movie Theater
2556,Torrance,33.83363899912668,-118.35171088115038,Benihana,33.8347145821168,-118.3559155727614,Japanese Restaurant
2557,Torrance,33.83363899912668,-118.35171088115038,Pressed Juicery,33.8340222641526,-118.35028972883606,Juice Bar
2558,Torrance,33.83363899912668,-118.35171088115038,Banana Republic,33.8332156002745,-118.34947665474719,Clothing Store
2559,Torrance,33.83363899912668,-118.35171088115038,Victoria's Secret,33.833422,-118.349735,Lingerie Store
2560,Torrance,33.83363899912668,-118.35171088115038,BevMo!,33.8365172,-118.354577,Liquor Store
2561,Torrance,33.83363899912668,-118.35171088115038,Crate & Barrel,33.83035884,-118.35189291,Furniture / Home Store
2562,Torrance,33.83363899912668,-118.35171088115038,STACKED,33.83304514222808,-118.34753588262555,American Restaurant
2563,Torrance,33.83363899912668,-118.35171088115038,Frida,33.834028868163756,-118.3511448733087,Mexican Restaurant
2564,Torrance,33.83363899912668,-118.35171088115038,Bath & Body Works,33.833304040360645,-118.34837368283993,Cosmetics Shop
2565,Torrance,33.83363899912668,-118.35171088115038,LUSH Cosmetics,33.833366,-118.3502393,Cosmetics Shop
2566,Torrance,33.83363899912668,-118.35171088115038,Chick-fil-A,33.8297587,-118.3529876,Fast Food Restaurant
2567,Torrance,33.83363899912668,-118.35171088115038,Forever 21,33.83325023689627,-118.3486877716385,Clothing Store
2568,Torrance,33.83363899912668,-118.35171088115038,Penzeys Spices,33.83626216437643,-118.35436055519381,Gourmet Shop
2569,Torrance,33.83363899912668,-118.35171088115038,Chipotle Mexican Grill,33.83295,-118.349293,Mexican Restaurant
2570,Torrance,33.83363899912668,-118.35171088115038,Lazy Dog Restaurant & Bar,33.833372520851924,-118.34718710482848,New American Restaurant
2571,Torrance,33.83363899912668,-118.35171088115038,Wahoo's Fish Taco,33.83718243098074,-118.34919034633327,Mexican Restaurant
2572,Torrance,33.83363899912668,-118.35171088115038,Stone Oven Gourmet Sandwiches & Salads,33.83124524680752,-118.34927276466208,American Restaurant
2573,Torrance,33.83363899912668,-118.35171088115038,DICK'S Sporting Goods,33.82989153445525,-118.35011966842393,Sporting Goods Shop
2574,Torrance,33.83363899912668,-118.35171088115038,BJ's Restaurant & Brewhouse,33.83236328182552,-118.34731508327671,American Restaurant
2575,Torrance,33.83363899912668,-118.35171088115038,Yogurtland,33.836836,-118.355352,Frozen Yogurt Shop
2576,Torrance,33.83363899912668,-118.35171088115038,Robbins Brothers,33.8374255,-118.35309,Construction & Landscaping
2577,Torrance,33.83363899912668,-118.35171088115038,Starbucks,33.83312862,-118.3478848,Coffee Shop
2578,Torrance,33.83363899912668,-118.35171088115038,Poke Bar,33.836767966390994,-118.35477753539622,Poke Place
2579,Torrance,33.83363899912668,-118.35171088115038,Frostbites,33.83313530103277,-118.34775278541903,Dessert Shop
2580,Torrance,33.83363899912668,-118.35171088115038,Curry House,33.836869783046815,-118.35484706332332,Japanese Restaurant
2581,Torrance,33.83363899912668,-118.35171088115038,Seiwa Market Japanese Grocery,33.83014545542473,-118.35288433032167,Market
2582,Torrance,33.83363899912668,-118.35171088115038,DAVIDsTEA,33.8307654,-118.3494149,Bubble Tea Shop
2583,Torrance,33.83363899912668,-118.35171088115038,Chicken Dijon,33.83729182671692,-118.3489037620485,Mediterranean Restaurant
2584,Torrance,33.83363899912668,-118.35171088115038,Macy's,33.83,-118.35,Department Store
2585,Torrance,33.83363899912668,-118.35171088115038,Chayo Eatery,33.837324,-118.34878,Café
2586,Torrance,33.83363899912668,-118.35171088115038,The Bagel Factory,33.83675447836522,-118.35476341688936,Bagel Shop
2587,Torrance,33.83363899912668,-118.35171088115038,Jamba Juice,33.836657078566546,-118.35538337179896,Smoothie Shop
2588,Torrance,33.83363899912668,-118.35171088115038,Quiznos,33.83719518387805,-118.34903553128242,Sandwich Place
2589,Torrance,33.83363899912668,-118.35171088115038,Souplantation,33.835624,-118.356526,Salad Place
2590,Torrance,33.83363899912668,-118.35171088115038,Domino's Pizza,33.837216999999995,-118.34897099999999,Pizza Place
2591,Torrance,33.83363899912668,-118.35171088115038,Sears,33.836929,-118.350136,Hardware Store
2592,Torrance,33.83363899912668,-118.35171088115038,Garden Court,33.836524851620055,-118.35122564526203,Breakfast Spot
2593,Tujunga,34.26134009006462,-118.2818,Haines Cyn Hiking Trail,34.259547999999995,-118.277818,Trail
2594,Tujunga,34.26134009006462,-118.2818,Haines Canyon Resevoir,34.258374098077525,-118.27847044595636,Lake
2595,University Park,34.02811399912429,-118.28280750000003,USC Village,34.02565478834328,-118.28465241767726,College Residence Hall
2596,University Park,34.02811399912429,-118.28280750000003,Trader Joe's,34.025594834265135,-118.28458581012356,Grocery Store
2597,University Park,34.02811399912429,-118.28280750000003,Amazon@USCVillage,34.025816,-118.285256,Shipping Store
2598,University Park,34.02811399912429,-118.28280750000003,Study Hall,34.02855428626956,-118.28430396640798,Gastropub
2599,University Park,34.02811399912429,-118.28280750000003,Amazebowls,34.025963899659544,-118.28426896194955,Food Truck
2600,University Park,34.02811399912429,-118.28280750000003,CAVA,34.0248553,-118.2845176,Mediterranean Restaurant
2601,University Park,34.02811399912429,-118.28280750000003,Cafe Dulce,34.02532675755574,-118.28527061316655,Coffee Shop
2602,University Park,34.02811399912429,-118.28280750000003,Sigma Chi Fraternity - University of Southern California,34.02856718767031,-118.28221669393018,Fraternity House
2603,University Park,34.02811399912429,-118.28280750000003,USC Farmers Market,34.023907229512034,-118.28370094299316,Farmers Market
2604,University Park,34.02811399912429,-118.28280750000003,Kobunga,34.024883,-118.28562,Korean Restaurant
2605,University Park,34.02811399912429,-118.28280750000003,Subway,34.02611510823026,-118.27804779186658,Sandwich Place
2606,University Park,34.02811399912429,-118.28280750000003,"The Butcher, The Baker, The Cappuccino Maker",34.024037482986586,-118.28422115727945,Café
2607,University Park,34.02811399912429,-118.28280750000003,Target,34.025647645644824,-118.2843432845402,Big Box Store
2608,University Park,34.02811399912429,-118.28280750000003,Taste Of The Islands,34.02657196901207,-118.28459903105635,Caribbean Restaurant
2609,University Park,34.02811399912429,-118.28280750000003,Spudnuts Donuts,34.025189922780925,-118.27869105765214,Donut Shop
2610,University Park,34.02811399912429,-118.28280750000003,Domino's Pizza,34.02617254488097,-118.27801521231777,Pizza Place
2611,University Park,34.02811399912429,-118.28280750000003,Soy Japanese Grill and Roll,34.02592219136189,-118.27807661607679,Japanese Restaurant
2612,University Park,34.02811399912429,-118.28280750000003,FedEx Office Print & Ship Center,34.0252649,-118.2857971,Shipping Store
2613,University Park,34.02811399912429,-118.28280750000003,Starbucks,34.0249689799302,-118.28418929147624,Coffee Shop
2614,University Park,34.02811399912429,-118.28280750000003,CorePower Yoga,34.0257974,-118.2848217,Yoga Studio
2615,University Park,34.02811399912429,-118.28280750000003,Il Giardino,34.025219,-118.284396,Italian Restaurant
2616,University Park,34.02811399912429,-118.28280750000003,University Village 3 Theatres,34.02525272930136,-118.28476984095192,Multiplex
2617,University Park,34.02811399912429,-118.28280750000003,Hoover Recreation Center,34.03075093960112,-118.28034663965205,Park
2618,University Park,34.02811399912429,-118.28280750000003,KFC,34.02605964004359,-118.27808329680903,Fried Chicken Joint
2619,University Park,34.02811399912429,-118.28280750000003,Qwench Juice Bar,34.032063,-118.283869,Juice Bar
2620,Valinda,34.03845250216805,-117.93079549289094,Jim's Burgers,34.036445313175726,-117.93559719782884,Burger Joint
2621,Valinda,34.03845250216805,-117.93079549289094,Ensenada Markets,34.036503,-117.934895,Market
2622,Valinda,34.03845250216805,-117.93079549289094,bobamia,34.03579954021325,-117.935088469826,Tea Room
2623,Valley Glen,34.18950449912223,-118.41451700000009,Tonga Hut,34.186535164046546,-118.4122019818051,Tiki Bar
2624,Valley Glen,34.18950449912223,-118.41451700000009,Century Theatre,34.187147864143625,-118.4130483014047,Movie Theater
2625,Valley Glen,34.18950449912223,-118.41451700000009,Zahle,34.186520129167754,-118.41451038646021,Middle Eastern Restaurant
2626,Valley Glen,34.18950449912223,-118.41451700000009,Uncle Tony's Pizzeria,34.187089,-118.417181,Pizza Place
2627,Valley Glen,34.18950449912223,-118.41451700000009,Krimsey's Cajun Kitchen,34.1864453572264,-118.4139112287844,Cajun / Creole Restaurant
2628,Valley Glen,34.18950449912223,-118.41451700000009,Chipotle Mexican Grill,34.18809,-118.41699,Mexican Restaurant
2629,Valley Glen,34.18950449912223,-118.41451700000009,Papillon International Bakery,34.1863875755498,-118.41421731406793,Bakery
2630,Valley Glen,34.18950449912223,-118.41451700000009,Numero Uno Pizza,34.18739854327021,-118.41327640780614,Pizza Place
2631,Valley Glen,34.18950449912223,-118.41451700000009,Blaze Pizza,34.18709434771248,-118.41717625980861,Pizza Place
2632,Valley Glen,34.18950449912223,-118.41451700000009,Petco,34.188015,-118.416459,Pet Store
2633,Valley Glen,34.18950449912223,-118.41451700000009,The UPS Store,34.18827822,-118.4168351,Shipping Store
2634,Valley Glen,34.18950449912223,-118.41451700000009,SUBWAY,34.18752978938567,-118.41655381621388,Sandwich Place
2635,Valley Glen,34.18950449912223,-118.41451700000009,Tacos Durangos At Tonga Hut,34.18626856541096,-118.41215901381392,Taco Place
2636,Valley Glen,34.18950449912223,-118.41451700000009,LA Fitness,34.188732397330675,-118.41808002135096,Gym / Fitness Center
2637,Valley Glen,34.18950449912223,-118.41451700000009,Starbucks,34.18646378929188,-118.41358543006639,Coffee Shop
2638,Valley Glen,34.18950449912223,-118.41451700000009,CVS pharmacy,34.187975455488754,-118.41669986644536,Pharmacy
2639,Valley Glen,34.18950449912223,-118.41451700000009,Burger King,34.1871044,-118.4135303,Fast Food Restaurant
2640,Valley Glen,34.18950449912223,-118.41451700000009,VP Discount Health Food Mart,34.18831459139006,-118.4169406466927,Pharmacy
2641,Valley Glen,34.18950449912223,-118.41451700000009,Fashion Q,34.18775105132543,-118.41682084596088,Clothing Store
2642,Valley Glen,34.18950449912223,-118.41451700000009,Conroy's Flowers,34.186903,-118.414042,Flower Shop
2643,Valley Glen,34.18950449912223,-118.41451700000009,Cafe Teramo,34.18686080514505,-118.41392848793834,Dessert Shop
2644,Valley Glen,34.18950449912223,-118.41451700000009,Que Ricos,34.18651484529007,-118.41532219170294,Mexican Restaurant
2645,Valley Glen,34.18950449912223,-118.41451700000009,Poké Home,34.1873,-118.41665,Poke Place
2646,Valley Glen,34.18950449912223,-118.41451700000009,Boba Cha Cha,34.186382,-118.414287,Bubble Tea Shop
2647,Valley Glen,34.18950449912223,-118.41451700000009,Bikram Yoga North Hollywood,34.186964,-118.412123,Yoga Studio
2648,Valley Glen,34.18950449912223,-118.41451700000009,Leslie's Swimmimg Pool Supplies,34.186151,-118.41404399999999,Sporting Goods Shop
2649,Valley Glen,34.18950449912223,-118.41451700000009,Famous Smoke Shop,34.186428,-118.41233100000001,Smoke Shop
2650,Valley Glen,34.18950449912223,-118.41451700000009,Rum Rhum Club,34.18643,-118.412197,Social Club
2651,Valley Glen,34.18950449912223,-118.41451700000009,North Hollywood DOWN TOWN,34.186436,-118.411983,Department Store
2652,Valley Glen,34.18950449912223,-118.41451700000009,House Of Pastry,34.193740999999996,-118.41435700000001,Bakery
2653,Valley Glen,34.18950449912223,-118.41451700000009,Haigs Kabob,34.193740999999996,-118.41435700000001,Middle Eastern Restaurant
2654,Valley Glen,34.18950449912223,-118.41451700000009,Vallarta Supermarkets,34.188756,-118.417228,Supermarket
2655,Valley Glen,34.18950449912223,-118.41451700000009,Taco Bell,34.19379123723139,-118.4140042272012,Fast Food Restaurant
2656,Valley Village,34.16335599912261,-118.39620200000005,Miya Sushi,34.165461223834114,-118.39674115959829,Sushi Restaurant
2657,Valley Village,34.16335599912261,-118.39620200000005,Golden Chopsticks,34.165170452569704,-118.39630394562586,Chinese Restaurant
2658,Valley Village,34.16335599912261,-118.39620200000005,Frends Beauty,34.166320677868775,-118.39635822637078,Cosmetics Shop
2659,Valley Village,34.16335599912261,-118.39620200000005,Popeyes Louisiana Kitchen,34.16414735079067,-118.39632459201444,Fried Chicken Joint
2660,Valley Village,34.16335599912261,-118.39620200000005,Menchie's,34.15907735984412,-118.39653254498464,Frozen Yogurt Shop
2661,Valley Village,34.16335599912261,-118.39620200000005,Noodle Monster,34.165439709019985,-118.39703312465451,Asian Restaurant
2662,Valley Village,34.16335599912261,-118.39620200000005,Jon's Marketplace,34.164378063325394,-118.39742026449055,Supermarket
2663,Valley Village,34.16335599912261,-118.39620200000005,Shakey's Pizza Parlor,34.16739419418445,-118.39675219713288,Pizza Place
2664,Valley Village,34.16335599912261,-118.39620200000005,Dollar Tree,34.1647453550112,-118.39819197639008,Discount Store
2665,Valley Village,34.16335599912261,-118.39620200000005,Carter Sexton,34.16699120896054,-118.39633665770812,Arts & Crafts Store
2666,Valley Village,34.16335599912261,-118.39620200000005,Kulak's Woodshed,34.165784991786104,-118.39633010040659,Music Venue
2667,Valley Village,34.16335599912261,-118.39620200000005,Tashkent Produce,34.167844,-118.39622800000001,Grocery Store
2668,Valley Village,34.16335599912261,-118.39620200000005,Verizon,34.15924472356357,-118.39650482352228,Mobile Phone Shop
2669,Valley Village,34.16335599912261,-118.39620200000005,Eclectic Company Theatre,34.16710762543206,-118.3962694768102,Theater
2670,Valley Village,34.16335599912261,-118.39620200000005,Wienerschnitzel,34.16419419576353,-118.39665556469595,Hot Dog Joint
2671,Valley Village,34.16335599912261,-118.39620200000005,Diana's Flowers,34.165133000000004,-118.396244,Flower Shop
2672,Valley Village,34.16335599912261,-118.39620200000005,Same Day Marriage,34.1650816,-118.3962622,Bridal Shop
2673,Valley Village,34.16335599912261,-118.39620200000005,Russian Dacha,34.167844,-118.39622800000001,Eastern European Restaurant
2674,Valley Village,34.16335599912261,-118.39620200000005,Moon's,34.165194410747695,-118.39260222190137,Liquor Store
2675,Valley Village,34.16335599912261,-118.39620200000005,Original Tommy's,34.165699,-118.400002,Food
2676,Valley Village,34.16335599912261,-118.39620200000005,Aloro Pet Clinic,34.158976,-118.39618999999999,Pet Service
2677,Unincorporated Santa Monica Mountains,34.08764574746935,-118.77026791367985,Castro Crest,34.08827940832287,-118.76924514770508,Trail
2678,Unincorporated Santa Monica Mountains,34.08764574746935,-118.77026791367985,Corral canyon bulldog motorway,34.08506166786034,-118.77034299460554,Trail
2679,Val Verde,34.44560168460962,-118.66565388049709,Fast Stop #2,34.4466433798888,-118.66152360842975,Convenience Store
2680,Val Verde,34.44560168460962,-118.66565388049709,Honz,34.448394,-118.66173300000001,Food
2681,Van Nuys,34.196505499122246,-118.46395449999999,Baskin-Robbins,34.1938075,-118.4652484,Ice Cream Shop
2682,Van Nuys,34.196505499122246,-118.46395449999999,Costa Grande,34.200247,-118.46688799999998,Mexican Restaurant
2683,Van Nuys,34.196505499122246,-118.46395449999999,7-Eleven,34.194131,-118.466889,Convenience Store
2684,Van Nuys,34.196505499122246,-118.46395449999999,Domino's Pizza,34.194319,-118.466501,Pizza Place
2685,Van Nuys,34.196505499122246,-118.46395449999999,Jon's Marketplace,34.200079411376045,-118.46540330303607,Grocery Store
2686,Van Nuys,34.196505499122246,-118.46395449999999,Chase Bank,34.199573,-118.465437,Bank
2687,Van Nuys,34.196505499122246,-118.46395449999999,SUBWAY,34.20035466566429,-118.46301281679503,Sandwich Place
2688,Van Nuys,34.196505499122246,-118.46395449999999,Wingstop,34.19324425712432,-118.46593840610522,Wings Joint
2689,Van Nuys,34.196505499122246,-118.46395449999999,IMT on the Boulevard Fitness Center,34.196807540568805,-118.466091044425,Gym
2690,Van Nuys,34.196505499122246,-118.46395449999999,In-Chan Thai Cuisine,34.200359891284165,-118.46303978487327,Thai Restaurant
2691,Van Nuys,34.196505499122246,-118.46395449999999,Bob Sands Fishing Tackle,34.193508,-118.46621332,Hobby Shop
2692,Van Nuys,34.196505499122246,-118.46395449999999,Zizibeh,34.199917,-118.46558799999998,Clothing Store
2693,Van Nuys,34.196505499122246,-118.46395449999999,Farmers Ranch Market,34.199529999999996,-118.466525,Grocery Store
2694,Van Nuys,34.196505499122246,-118.46395449999999,Grand Plaza,34.20036350305151,-118.46302819943838,Shopping Mall
2695,Van Nuys,34.196505499122246,-118.46395449999999,Yum Yum Yogurt,34.20036434230383,-118.46303324067189,Frozen Yogurt Shop
2696,Van Nuys,34.196505499122246,-118.46395449999999,HLA Collective,34.20018,-118.46630388333334,Pharmacy
2697,Van Nuys,34.196505499122246,-118.46395449999999,Waba Grill,34.20021753374245,-118.46646231652828,New American Restaurant
2698,Van Nuys,34.196505499122246,-118.46395449999999,Sepulveda Blvd & Vanowen St,34.194304554328696,-118.46862441018999,Intersection
2699,Venice,33.986273217151734,-118.46284569710345,Zinque,33.98901483621488,-118.46201564005305,French Restaurant
2700,Venice,33.986273217151734,-118.46284569710345,Lemonade,33.98933590677371,-118.46259302925682,Restaurant
2701,Venice,33.986273217151734,-118.46284569710345,Venice Farmers Market,33.98696139218078,-118.466477394104,Farmers Market
2702,Venice,33.986273217151734,-118.46284569710345,Erewhon Natural Foods Market,33.98967316954698,-118.46211510802381,Market
